datetime,short_forcast,temperature,is_available
2020-09-08 17:45:00,Slight Chance Showers And Thunderstorms,82,1
2020-09-08 18:00:00,Mostly Cloudy,80,1
2020-09-08 18:15:00,Mostly Cloudy,80,1
2020-09-08 18:30:00,Mostly Cloudy,80,1
2020-09-08 18:45:00,Mostly Cloudy,80,1
2020-09-08 19:00:00,Partly Cloudy,77,1
2020-09-08 19:15:00,Partly Cloudy,77,1
2020-09-08 19:30:00,Partly Cloudy,77,1
2020-09-08 19:45:00,Partly Cloudy,77,1
2020-09-08 20:00:00,Slight Chance Rain Showers,75,1
2020-09-08 20:15:00,Slight Chance Rain Showers,75,1
2020-09-08 20:30:00,Slight Chance Rain Showers,75,1
2020-09-08 20:45:00,Slight Chance Rain Showers,75,1
2020-09-08 21:00:00,Slight Chance Rain Showers,73,1
2020-09-08 21:15:00,Slight Chance Rain Showers,73,1
2020-09-08 21:30:00,Slight Chance Rain Showers,73,1
2020-09-08 21:45:00,Slight Chance Rain Showers,73,1
2020-09-08 22:00:00,Slight Chance Rain Showers,73,1
2020-09-08 22:15:00,Slight Chance Rain Showers,73,1
2020-09-08 22:30:00,Slight Chance Rain Showers,73,1
2020-09-08 22:45:00,Slight Chance Rain Showers,73,1
2020-09-08 23:00:00,Slight Chance Rain Showers,72,1
2020-09-08 23:15:00,Slight Chance Rain Showers,72,1
2020-09-08 23:30:00,Slight Chance Rain Showers,72,1
2020-09-08 23:45:00,Slight Chance Rain Showers,72,1
2020-09-09 00:15:00,Slight Chance Rain Showers,72,1
2020-09-09 00:30:00,Slight Chance Rain Showers,72,1
2020-09-09 00:45:00,Slight Chance Rain Showers,72,1
2020-09-09 00:00:00,Slight Chance Rain Showers,72,1
2020-09-09 01:00:00,Slight Chance Rain Showers,72,1
2020-09-09 01:15:00,Slight Chance Rain Showers,72,1
2020-09-09 01:30:00,Slight Chance Rain Showers,72,1
2020-09-09 01:45:00,Slight Chance Rain Showers,72,1
2020-09-09 02:00:00,Slight Chance Rain Showers,72,1
2020-09-09 02:15:00,Slight Chance Rain Showers,72,1
2020-09-09 02:30:00,Slight Chance Rain Showers,72,1
2020-09-09 02:45:00,Slight Chance Rain Showers,72,1
2020-09-09 03:00:00,Slight Chance Rain Showers,71,1
2020-09-09 03:15:00,Slight Chance Rain Showers,71,1
2020-09-09 03:30:00,Slight Chance Rain Showers,71,1
2020-09-09 03:45:00,Slight Chance Rain Showers,71,1
2020-09-09 04:00:00,Slight Chance Rain Showers,71,1
2020-09-09 04:15:00,Slight Chance Rain Showers,71,1
2020-09-09 04:30:00,Slight Chance Rain Showers,71,1
2020-09-09 04:45:00,Slight Chance Rain Showers,71,1
2020-09-09 05:00:00,Slight Chance Rain Showers,71,1
2020-09-09 05:15:00,Slight Chance Rain Showers,71,1
2020-09-09 05:30:00,Slight Chance Rain Showers,71,1
2020-09-09 05:45:00,Slight Chance Rain Showers,71,1
2020-09-09 06:00:00,Slight Chance Rain Showers,71,1
2020-09-09 06:15:00,Slight Chance Rain Showers,71,1
2020-09-09 06:30:00,Slight Chance Rain Showers,71,1
2020-09-09 06:45:00,Slight Chance Rain Showers,71,1
2020-09-09 07:00:00,Slight Chance Rain Showers,70,1
2020-09-09 07:15:00,Slight Chance Rain Showers,70,1
2020-09-09 07:30:00,Slight Chance Rain Showers,70,1
2020-09-09 07:45:00,Slight Chance Rain Showers,70,1
2020-09-09 08:00:00,Chance Rain Showers,70,1
2020-09-09 08:15:00,Chance Rain Showers,70,1
2020-09-09 08:30:00,Chance Rain Showers,70,1
2020-09-09 08:45:00,Chance Rain Showers,70,1
2020-09-09 09:00:00,Chance Rain Showers,71,1
2020-09-09 09:15:00,Chance Rain Showers,71,1
2020-09-09 09:30:00,Chance Rain Showers,71,1
2020-09-09 09:45:00,Chance Rain Showers,71,1
2020-09-09 10:00:00,Chance Rain Showers,72,0
2020-09-09 10:15:00,Chance Rain Showers,72,0
2020-09-09 10:30:00,Chance Rain Showers,72,0
2020-09-09 10:45:00,Chance Rain Showers,72,1
2020-09-09 11:00:00,Chance Rain Showers,74,0
2020-09-09 11:15:00,Chance Rain Showers,74,0
2020-09-09 11:30:00,Chance Rain Showers,74,0
2020-09-09 11:45:00,Chance Rain Showers,74,0
2020-09-09 12:00:00,Chance Rain Showers,75,0
2020-09-09 12:15:00,Chance Rain Showers,75,1
2020-09-09 12:30:00,Chance Rain Showers,75,1
2020-09-09 12:45:00,Chance Rain Showers,75,1
2020-09-09 13:00:00,Chance Rain Showers,76,1
2020-09-09 13:15:00,Chance Rain Showers,76,1
2020-09-09 13:30:00,Chance Rain Showers,76,1
2020-09-09 13:45:00,Chance Rain Showers,76,1
2020-09-09 14:00:00,Showers And Thunderstorms Likely,78,1
2020-09-09 14:15:00,Showers And Thunderstorms Likely,78,1
2020-09-09 14:30:00,Showers And Thunderstorms Likely,78,1
2020-09-09 14:45:00,Showers And Thunderstorms Likely,78,1
2020-09-09 15:00:00,Showers And Thunderstorms Likely,79,1
2020-09-09 15:15:00,Showers And Thunderstorms Likely,79,1
2020-09-09 15:30:00,Showers And Thunderstorms Likely,79,1
2020-09-09 15:45:00,Showers And Thunderstorms Likely,79,1
2020-09-09 16:00:00,Showers And Thunderstorms Likely,80,1
2020-09-09 16:15:00,Showers And Thunderstorms Likely,80,1
2020-09-09 16:30:00,Showers And Thunderstorms Likely,80,1
2020-09-09 16:45:00,Showers And Thunderstorms Likely,80,1
2020-09-09 17:00:00,Showers And Thunderstorms Likely,77,1
2020-09-09 17:15:00,Showers And Thunderstorms Likely,77,1
2020-09-09 17:30:00,Showers And Thunderstorms Likely,77,1
2020-09-09 17:45:00,Showers And Thunderstorms Likely,77,1
2020-09-09 18:00:00,Showers And Thunderstorms Likely,75,1
2020-09-09 18:15:00,Showers And Thunderstorms Likely,75,1
2020-09-09 18:30:00,Showers And Thunderstorms Likely,75,1
2020-09-09 18:45:00,Showers And Thunderstorms Likely,75,1
2020-09-09 19:00:00,Showers And Thunderstorms Likely,72,1
2020-09-09 19:15:00,Showers And Thunderstorms Likely,72,1
2020-09-09 19:30:00,Showers And Thunderstorms Likely,72,1
2020-09-09 19:45:00,Showers And Thunderstorms Likely,72,1
2020-09-09 20:00:00,Chance Rain Showers,71,1
2020-09-09 20:15:00,Chance Rain Showers,71,1
2020-09-09 20:30:00,Chance Rain Showers,71,1
2020-09-09 20:45:00,Chance Rain Showers,71,1
2020-09-09 21:00:00,Chance Rain Showers,74,1
2020-09-09 21:15:00,Chance Rain Showers,74,1
2020-09-09 21:30:00,Chance Rain Showers,74,1
2020-09-09 21:45:00,Chance Rain Showers,74,1
2020-09-09 22:00:00,Chance Rain Showers,73,1
2020-09-09 22:15:00,Chance Rain Showers,73,1
2020-09-09 22:30:00,Chance Rain Showers,73,1
2020-09-09 22:45:00,Chance Rain Showers,73,1
2020-09-09 23:00:00,Chance Rain Showers,73,1
2020-09-09 23:15:00,Chance Rain Showers,73,1
2020-09-09 23:30:00,Chance Rain Showers,73,1
2020-09-09 23:45:00,Chance Rain Showers,73,1
2020-09-05 00:15:00,Partly Cloudy,72,1
2020-09-05 00:30:00,Partly Cloudy,72,1
2020-09-05 00:45:00,Partly Cloudy,72,1
2020-09-05 00:00:00,Partly Cloudy,72,1
2020-09-05 01:00:00,Partly Cloudy,71,1
2020-09-05 01:15:00,Partly Cloudy,71,1
2020-09-05 01:30:00,Partly Cloudy,71,1
2020-09-05 01:45:00,Partly Cloudy,71,1
2020-09-05 02:00:00,Partly Cloudy,71,1
2020-09-05 02:15:00,Partly Cloudy,71,1
2020-09-05 02:30:00,Partly Cloudy,71,1
2020-09-05 02:45:00,Partly Cloudy,71,1
2020-09-05 03:00:00,Partly Cloudy,70,1
2020-09-05 03:15:00,Partly Cloudy,70,1
2020-09-05 03:30:00,Partly Cloudy,70,1
2020-09-05 03:45:00,Partly Cloudy,70,1
2020-09-05 04:00:00,Partly Cloudy,69,1
2020-09-05 04:15:00,Partly Cloudy,69,1
2020-09-05 04:30:00,Partly Cloudy,69,1
2020-09-05 04:45:00,Partly Cloudy,69,1
2020-09-05 05:00:00,Partly Cloudy,68,1
2020-09-05 05:15:00,Partly Cloudy,68,1
2020-09-05 05:30:00,Partly Cloudy,68,1
2020-09-05 05:45:00,Partly Cloudy,68,1
2020-09-05 06:00:00,Mostly Sunny,68,1
2020-09-05 06:15:00,Mostly Sunny,68,1
2020-09-05 06:30:00,Mostly Sunny,68,1
2020-09-05 06:45:00,Mostly Sunny,68,1
2020-09-05 07:00:00,Mostly Sunny,68,1
2020-09-05 07:15:00,Mostly Sunny,68,1
2020-09-05 07:30:00,Mostly Sunny,68,1
2020-09-05 07:45:00,Mostly Sunny,68,1
2020-09-05 08:00:00,Mostly Sunny,69,1
2020-09-05 08:15:00,Mostly Sunny,69,1
2020-09-05 08:30:00,Mostly Sunny,69,1
2020-09-05 08:45:00,Mostly Sunny,69,1
2020-09-05 09:00:00,Sunny,70,1
2020-09-05 09:15:00,Sunny,70,1
2020-09-05 09:30:00,Sunny,70,1
2020-09-05 09:45:00,Sunny,70,1
2020-09-05 10:00:00,Sunny,73,1
2020-09-05 10:15:00,Sunny,73,1
2020-09-05 10:30:00,Sunny,73,1
2020-09-05 10:45:00,Sunny,73,1
2020-09-05 11:00:00,Sunny,75,1
2020-09-05 11:15:00,Sunny,75,1
2020-09-05 11:30:00,Sunny,75,1
2020-09-05 11:45:00,Sunny,75,1
2020-09-05 12:00:00,Sunny,77,1
2020-09-05 12:15:00,Sunny,77,1
2020-09-05 12:30:00,Sunny,77,0
2020-09-05 12:45:00,Sunny,77,0
2020-09-05 13:00:00,Sunny,78,0
2020-09-05 13:15:00,Sunny,78,0
2020-09-05 13:30:00,Sunny,78,0
2020-09-05 13:45:00,Sunny,78,1
2020-09-05 14:00:00,Sunny,79,1
2020-09-05 14:15:00,Sunny,79,1
2020-09-05 14:30:00,Sunny,79,1
2020-09-05 14:45:00,Sunny,79,1
2020-09-05 15:00:00,Sunny,80,1
2020-09-05 15:15:00,Sunny,80,1
2020-09-05 15:30:00,Sunny,80,1
2020-09-05 15:45:00,Sunny,80,1
2020-09-05 16:00:00,Sunny,81,1
2020-09-05 16:15:00,Sunny,81,1
2020-09-05 16:30:00,Sunny,81,1
2020-09-05 16:45:00,Sunny,81,1
2020-09-05 17:00:00,Sunny,80,1
2020-09-05 17:15:00,Sunny,80,1
2020-09-05 17:30:00,Sunny,80,1
2020-09-05 17:45:00,Sunny,80,1
2020-09-05 18:00:00,Mostly Clear,78,1
2020-09-05 18:15:00,Mostly Clear,78,1
2020-09-05 18:30:00,Mostly Clear,78,1
2020-09-05 18:45:00,Mostly Clear,78,1
2020-09-05 19:00:00,Mostly Clear,74,1
2020-09-05 19:15:00,Mostly Clear,74,1
2020-09-05 19:30:00,Mostly Clear,74,1
2020-09-05 19:45:00,Mostly Clear,74,1
2020-09-05 20:00:00,Mostly Clear,71,1
2020-09-05 20:15:00,Mostly Clear,71,1
2020-09-05 20:30:00,Mostly Clear,71,1
2020-09-05 20:45:00,Mostly Clear,71,1
2020-09-05 21:00:00,Mostly Clear,69,1
2020-09-05 21:15:00,Mostly Clear,69,1
2020-09-05 21:30:00,Mostly Clear,69,1
2020-09-05 21:45:00,Mostly Clear,69,1
2020-09-05 22:00:00,Mostly Clear,68,1
2020-09-05 22:15:00,Mostly Clear,68,1
2020-09-05 22:30:00,Mostly Clear,68,1
2020-09-05 22:45:00,Mostly Clear,68,1
2020-09-05 23:00:00,Mostly Clear,67,1
2020-09-05 23:15:00,Mostly Clear,67,1
2020-09-05 23:30:00,Mostly Clear,67,1
2020-09-05 23:45:00,Mostly Clear,67,1
2020-09-10 00:15:00,Chance Rain Showers,72,1
2020-09-10 00:30:00,Chance Rain Showers,72,1
2020-09-10 00:45:00,Chance Rain Showers,72,1
2020-09-10 00:00:00,Chance Rain Showers,72,1
2020-09-10 01:00:00,Chance Rain Showers,72,1
2020-09-10 01:15:00,Chance Rain Showers,72,1
2020-09-10 01:30:00,Chance Rain Showers,72,1
2020-09-10 01:45:00,Chance Rain Showers,72,1
2020-09-10 02:00:00,Slight Chance Rain Showers,72,1
2020-09-10 02:15:00,Slight Chance Rain Showers,72,1
2020-09-10 02:30:00,Slight Chance Rain Showers,72,1
2020-09-10 02:45:00,Slight Chance Rain Showers,72,1
2020-09-10 03:00:00,Slight Chance Rain Showers,72,1
2020-09-10 03:15:00,Slight Chance Rain Showers,72,1
2020-09-10 03:30:00,Slight Chance Rain Showers,72,1
2020-09-10 03:45:00,Slight Chance Rain Showers,72,1
2020-09-10 04:00:00,Slight Chance Rain Showers,72,1
2020-09-10 04:15:00,Slight Chance Rain Showers,72,1
2020-09-10 04:30:00,Slight Chance Rain Showers,72,1
2020-09-10 04:45:00,Slight Chance Rain Showers,72,1
2020-09-10 05:00:00,Slight Chance Rain Showers,72,1
2020-09-10 05:15:00,Slight Chance Rain Showers,72,1
2020-09-10 05:30:00,Slight Chance Rain Showers,72,1
2020-09-10 05:45:00,Slight Chance Rain Showers,72,1
2020-09-10 06:00:00,Slight Chance Rain Showers,72,1
2020-09-10 06:15:00,Slight Chance Rain Showers,72,1
2020-09-10 06:30:00,Slight Chance Rain Showers,72,1
2020-09-10 06:45:00,Slight Chance Rain Showers,72,1
2020-09-10 07:00:00,Slight Chance Rain Showers,72,1
2020-09-10 07:15:00,Slight Chance Rain Showers,72,1
2020-09-10 07:30:00,Slight Chance Rain Showers,72,1
2020-09-10 07:45:00,Slight Chance Rain Showers,72,1
2020-09-10 08:00:00,Chance Rain Showers,72,1
2020-09-10 08:15:00,Chance Rain Showers,72,1
2020-09-10 08:30:00,Chance Rain Showers,72,1
2020-09-10 08:45:00,Chance Rain Showers,72,1
2020-09-10 09:00:00,Chance Rain Showers,73,1
2020-09-10 09:15:00,Chance Rain Showers,73,1
2020-09-10 09:30:00,Chance Rain Showers,73,0
2020-09-10 09:45:00,Chance Rain Showers,73,0
2020-09-10 10:00:00,Chance Rain Showers,76,0
2020-09-10 10:15:00,Chance Rain Showers,76,1
2020-09-10 10:30:00,Chance Rain Showers,76,1
2020-09-10 10:45:00,Chance Rain Showers,76,1
2020-09-10 11:00:00,Chance Showers And Thunderstorms,78,1
2020-09-10 11:15:00,Chance Showers And Thunderstorms,78,1
2020-09-10 11:30:00,Chance Showers And Thunderstorms,78,1
2020-09-10 11:45:00,Chance Showers And Thunderstorms,78,1
2020-09-10 12:00:00,Chance Showers And Thunderstorms,79,1
2020-09-10 12:15:00,Chance Showers And Thunderstorms,79,1
2020-09-10 12:30:00,Chance Showers And Thunderstorms,79,1
2020-09-10 12:45:00,Chance Showers And Thunderstorms,79,1
2020-09-10 13:00:00,Chance Showers And Thunderstorms,81,1
2020-09-10 13:15:00,Chance Showers And Thunderstorms,81,1
2020-09-10 13:30:00,Chance Showers And Thunderstorms,81,1
2020-09-10 13:45:00,Chance Showers And Thunderstorms,81,1
2020-09-10 14:00:00,Chance Showers And Thunderstorms,81,1
2020-09-10 14:15:00,Chance Showers And Thunderstorms,81,1
2020-09-10 14:30:00,Chance Showers And Thunderstorms,81,0
2020-09-10 14:45:00,Chance Showers And Thunderstorms,81,0
2020-09-10 15:00:00,Chance Showers And Thunderstorms,81,0
2020-09-10 15:15:00,Chance Showers And Thunderstorms,81,0
2020-09-10 15:30:00,Chance Showers And Thunderstorms,81,0
2020-09-10 15:45:00,Chance Showers And Thunderstorms,81,1
2020-09-10 16:00:00,Chance Showers And Thunderstorms,81,1
2020-09-10 16:15:00,Chance Showers And Thunderstorms,81,1
2020-09-10 16:30:00,Chance Showers And Thunderstorms,81,1
2020-09-10 16:45:00,Chance Showers And Thunderstorms,81,1
2020-09-10 17:00:00,Chance Showers And Thunderstorms,80,0
2020-09-10 17:15:00,Chance Showers And Thunderstorms,80,0
2020-09-10 17:30:00,Chance Showers And Thunderstorms,80,0
2020-09-10 17:45:00,Chance Showers And Thunderstorms,80,0
2020-09-10 18:00:00,Chance Showers And Thunderstorms,78,0
2020-09-10 18:15:00,Chance Showers And Thunderstorms,78,1
2020-09-10 18:30:00,Chance Showers And Thunderstorms,78,1
2020-09-10 18:45:00,Chance Showers And Thunderstorms,78,1
2020-09-10 19:00:00,Chance Showers And Thunderstorms,79,1
2020-09-10 19:15:00,Chance Showers And Thunderstorms,79,1
2020-09-10 19:30:00,Chance Showers And Thunderstorms,79,1
2020-09-10 19:45:00,Chance Showers And Thunderstorms,79,1
2020-09-10 20:00:00,Chance Showers And Thunderstorms,79,1
2020-09-10 20:15:00,Chance Showers And Thunderstorms,79,1
2020-09-10 20:30:00,Chance Showers And Thunderstorms,79,1
2020-09-10 20:45:00,Chance Showers And Thunderstorms,79,1
2020-09-10 21:00:00,Chance Showers And Thunderstorms,77,1
2020-09-10 21:15:00,Chance Showers And Thunderstorms,77,1
2020-09-10 21:30:00,Chance Showers And Thunderstorms,77,1
2020-09-10 21:45:00,Chance Showers And Thunderstorms,77,1
2020-09-10 22:00:00,Chance Showers And Thunderstorms,76,1
2020-09-10 22:15:00,Chance Showers And Thunderstorms,76,1
2020-09-10 22:30:00,Chance Showers And Thunderstorms,76,1
2020-09-10 22:45:00,Chance Showers And Thunderstorms,76,1
2020-09-10 23:00:00,Chance Showers And Thunderstorms,76,1
2020-09-10 23:15:00,Chance Showers And Thunderstorms,76,1
2020-09-10 23:30:00,Chance Showers And Thunderstorms,76,1
2020-09-10 23:45:00,Chance Showers And Thunderstorms,76,1
2020-09-11 00:15:00,Chance Showers And Thunderstorms,75,1
2020-09-11 00:30:00,Chance Showers And Thunderstorms,75,1
2020-09-11 00:45:00,Chance Showers And Thunderstorms,75,1
2020-09-11 00:00:00,Chance Showers And Thunderstorms,75,1
2020-09-11 01:00:00,Chance Showers And Thunderstorms,75,1
2020-09-11 01:15:00,Chance Showers And Thunderstorms,75,1
2020-09-11 01:30:00,Chance Showers And Thunderstorms,75,1
2020-09-11 01:45:00,Chance Showers And Thunderstorms,75,1
2020-09-11 02:00:00,Chance Rain Showers,75,1
2020-09-11 02:15:00,Chance Rain Showers,75,1
2020-09-11 02:30:00,Chance Rain Showers,75,1
2020-09-11 02:45:00,Chance Rain Showers,75,1
2020-09-11 03:00:00,Chance Rain Showers,75,1
2020-09-11 03:15:00,Chance Rain Showers,75,1
2020-09-11 03:30:00,Chance Rain Showers,75,1
2020-09-11 03:45:00,Chance Rain Showers,75,1
2020-09-11 04:00:00,Chance Rain Showers,74,1
2020-09-11 04:15:00,Chance Rain Showers,74,1
2020-09-11 04:30:00,Chance Rain Showers,74,1
2020-09-11 04:45:00,Chance Rain Showers,74,1
2020-09-11 05:00:00,Chance Rain Showers,74,1
2020-09-11 05:15:00,Chance Rain Showers,74,1
2020-09-11 05:30:00,Chance Rain Showers,74,1
2020-09-11 05:45:00,Chance Rain Showers,74,1
2020-09-11 06:00:00,Chance Rain Showers,74,1
2020-09-11 06:15:00,Chance Rain Showers,74,1
2020-09-11 06:30:00,Chance Rain Showers,74,1
2020-09-11 06:45:00,Chance Rain Showers,74,1
2020-09-11 07:00:00,Chance Rain Showers,74,1
2020-09-11 07:15:00,Chance Rain Showers,74,1
2020-09-11 07:30:00,Chance Rain Showers,74,1
2020-09-11 07:45:00,Chance Rain Showers,74,1
2020-09-11 08:00:00,Chance Rain Showers,74,1
2020-09-11 08:15:00,Chance Rain Showers,74,1
2020-09-11 08:30:00,Chance Rain Showers,74,1
2020-09-11 08:45:00,Chance Rain Showers,74,1
2020-09-11 09:00:00,Chance Rain Showers,76,1
2020-09-11 09:15:00,Chance Rain Showers,76,1
2020-09-11 09:30:00,Chance Rain Showers,76,1
2020-09-11 09:45:00,Chance Rain Showers,76,1
2020-09-11 10:00:00,Chance Rain Showers,77,1
2020-09-11 10:15:00,Chance Rain Showers,77,1
2020-09-11 10:30:00,Chance Rain Showers,77,1
2020-09-11 10:45:00,Chance Rain Showers,77,1
2020-09-11 11:00:00,Chance Rain Showers,78,0
2020-09-11 11:15:00,Chance Rain Showers,78,0
2020-09-11 11:30:00,Chance Rain Showers,78,0
2020-09-11 11:45:00,Chance Rain Showers,78,1
2020-09-11 12:00:00,Chance Rain Showers,80,1
2020-09-11 12:15:00,Chance Rain Showers,80,1
2020-09-11 12:30:00,Chance Rain Showers,80,1
2020-09-11 12:45:00,Chance Rain Showers,80,1
2020-09-11 13:00:00,Chance Rain Showers,81,1
2020-09-11 13:15:00,Chance Rain Showers,81,1
2020-09-11 13:30:00,Chance Rain Showers,81,1
