datetime,short_forcast,temperature,is_available
2020-09-11 13:45:00,Chance Rain Showers,81,1
2020-09-11 14:00:00,Chance Showers And Thunderstorms,81,1
2020-09-11 14:15:00,Chance Showers And Thunderstorms,81,1
2020-09-11 14:30:00,Chance Showers And Thunderstorms,81,1
2020-09-11 14:45:00,Chance Showers And Thunderstorms,81,1
2020-09-11 15:00:00,Chance Showers And Thunderstorms,81,0
2020-09-11 15:15:00,Chance Showers And Thunderstorms,81,0
2020-09-11 15:30:00,Chance Showers And Thunderstorms,81,0
2020-09-11 15:45:00,Chance Showers And Thunderstorms,81,1
2020-09-11 16:00:00,Chance Showers And Thunderstorms,81,1
2020-09-11 16:15:00,Chance Showers And Thunderstorms,81,1
2020-09-11 16:30:00,Chance Showers And Thunderstorms,81,1
2020-09-11 16:45:00,Chance Showers And Thunderstorms,81,1
2020-09-11 17:00:00,Chance Showers And Thunderstorms,80,1
2020-09-11 17:15:00,Chance Showers And Thunderstorms,80,1
2020-09-11 17:30:00,Chance Showers And Thunderstorms,80,1
2020-09-11 17:45:00,Chance Showers And Thunderstorms,80,1
2020-09-11 18:00:00,Chance Showers And Thunderstorms,78,1
2020-09-11 18:15:00,Chance Showers And Thunderstorms,78,1
2020-09-11 18:30:00,Chance Showers And Thunderstorms,78,1
2020-09-11 18:45:00,Chance Showers And Thunderstorms,78,1
2020-09-11 19:00:00,Chance Showers And Thunderstorms,76,1
2020-09-11 19:15:00,Chance Showers And Thunderstorms,76,1
2020-09-11 19:30:00,Chance Showers And Thunderstorms,76,1
2020-09-11 19:45:00,Chance Showers And Thunderstorms,76,1
2020-09-11 20:00:00,Chance Rain Showers,76,1
2020-09-11 20:15:00,Chance Rain Showers,76,1
2020-09-11 20:30:00,Chance Rain Showers,76,1
2020-09-11 20:45:00,Chance Rain Showers,76,1
2020-09-11 21:00:00,Chance Rain Showers,75,1
2020-09-11 21:15:00,Chance Rain Showers,75,1
2020-09-11 21:30:00,Chance Rain Showers,75,1
2020-09-11 21:45:00,Chance Rain Showers,75,1
2020-09-11 22:00:00,Chance Rain Showers,73,1
2020-09-11 22:15:00,Chance Rain Showers,73,1
2020-09-11 22:30:00,Chance Rain Showers,73,1
2020-09-11 22:45:00,Chance Rain Showers,73,1
2020-09-11 23:00:00,Chance Rain Showers,72,1
2020-09-11 23:15:00,Chance Rain Showers,72,1
2020-09-11 23:30:00,Chance Rain Showers,72,1
2020-09-11 23:45:00,Chance Rain Showers,72,1
2020-09-14 00:15:00,Partly Cloudy,72,1
2020-09-14 00:30:00,Partly Cloudy,72,1
2020-09-14 00:45:00,Partly Cloudy,72,1
2020-09-14 00:00:00,Partly Cloudy,72,1
2020-09-14 01:00:00,Partly Cloudy,72,1
2020-09-14 01:15:00,Partly Cloudy,72,1
2020-09-14 01:30:00,Partly Cloudy,72,1
2020-09-14 01:45:00,Partly Cloudy,72,1
2020-09-14 02:00:00,Partly Cloudy,71,1
2020-09-14 02:15:00,Partly Cloudy,71,1
2020-09-14 02:30:00,Partly Cloudy,71,1
2020-09-14 02:45:00,Partly Cloudy,71,1
2020-09-14 03:00:00,Partly Cloudy,71,1
2020-09-14 03:15:00,Partly Cloudy,71,1
2020-09-14 03:30:00,Partly Cloudy,71,1
2020-09-14 03:45:00,Partly Cloudy,71,1
2020-09-14 04:00:00,Mostly Cloudy,71,1
2020-09-14 04:15:00,Mostly Cloudy,71,1
2020-09-14 04:30:00,Mostly Cloudy,71,1
2020-09-14 04:45:00,Mostly Cloudy,71,1
2020-09-14 05:00:00,Mostly Cloudy,70,1
2020-09-14 05:15:00,Mostly Cloudy,70,1
2020-09-14 05:30:00,Mostly Cloudy,70,1
2020-09-14 05:45:00,Mostly Cloudy,70,1
2020-09-14 06:00:00,Mostly Cloudy,70,1
2020-09-14 06:15:00,Mostly Cloudy,70,1
2020-09-14 06:30:00,Mostly Cloudy,70,1
2020-09-14 06:45:00,Mostly Cloudy,70,1
2020-09-14 07:00:00,Mostly Cloudy,70,1
2020-09-14 07:15:00,Mostly Cloudy,70,1
2020-09-14 07:30:00,Mostly Cloudy,70,1
2020-09-14 07:45:00,Mostly Cloudy,70,1
2020-09-14 08:00:00,Slight Chance Rain Showers,71,1
2020-09-14 08:15:00,Slight Chance Rain Showers,71,1
2020-09-14 08:30:00,Slight Chance Rain Showers,71,1
2020-09-14 08:45:00,Slight Chance Rain Showers,71,1
2020-09-14 09:00:00,Slight Chance Rain Showers,73,1
2020-09-14 09:15:00,Slight Chance Rain Showers,73,1
2020-09-14 09:30:00,Slight Chance Rain Showers,73,1
2020-09-14 09:45:00,Slight Chance Rain Showers,73,1
2020-09-14 10:00:00,Slight Chance Rain Showers,75,0
2020-09-14 10:15:00,Slight Chance Rain Showers,75,0
2020-09-14 10:30:00,Slight Chance Rain Showers,75,0
2020-09-14 10:45:00,Slight Chance Rain Showers,75,1
2020-09-14 11:00:00,Slight Chance Rain Showers,77,1
2020-09-14 11:15:00,Slight Chance Rain Showers,77,1
2020-09-14 11:30:00,Slight Chance Rain Showers,77,1
2020-09-14 11:45:00,Slight Chance Rain Showers,77,1
2020-09-14 12:00:00,Slight Chance Rain Showers,78,1
2020-09-14 12:15:00,Slight Chance Rain Showers,78,1
2020-09-14 12:30:00,Slight Chance Rain Showers,78,1
2020-09-14 12:45:00,Slight Chance Rain Showers,78,1
2020-09-14 13:00:00,Slight Chance Rain Showers,79,1
2020-09-14 13:15:00,Slight Chance Rain Showers,79,1
2020-09-14 13:30:00,Slight Chance Rain Showers,79,1
2020-09-14 13:45:00,Slight Chance Rain Showers,79,1
2020-09-14 14:00:00,Mostly Sunny,80,0
2020-09-14 14:15:00,Mostly Sunny,80,0
2020-09-14 14:30:00,Mostly Sunny,80,0
2020-09-14 14:45:00,Mostly Sunny,80,1
2020-09-14 15:00:00,Mostly Sunny,80,0
2020-09-14 15:15:00,Mostly Sunny,80,0
2020-09-14 15:30:00,Mostly Sunny,80,0
2020-09-14 15:45:00,Mostly Sunny,80,0
2020-09-14 16:00:00,Mostly Sunny,80,0
2020-09-14 16:15:00,Mostly Sunny,80,1
2020-09-14 16:30:00,Mostly Sunny,80,1
2020-09-14 16:45:00,Mostly Sunny,80,1
2020-09-14 17:00:00,Sunny,79,1
2020-09-14 17:15:00,Sunny,79,1
2020-09-14 17:30:00,Sunny,79,1
2020-09-14 17:45:00,Sunny,79,1
2020-09-14 18:00:00,Mostly Clear,77,1
2020-09-14 18:15:00,Mostly Clear,77,1
2020-09-14 18:30:00,Mostly Clear,77,1
2020-09-14 18:45:00,Mostly Clear,77,1
2020-09-14 19:00:00,Mostly Clear,75,1
2020-09-14 19:15:00,Mostly Clear,75,1
2020-09-14 19:30:00,Mostly Clear,75,1
2020-09-14 19:45:00,Mostly Clear,75,1
2020-09-14 20:00:00,Mostly Clear,71,1
2020-09-14 20:15:00,Mostly Clear,71,1
2020-09-14 20:30:00,Mostly Clear,71,1
2020-09-14 20:45:00,Mostly Clear,71,1
2020-09-14 21:00:00,Mostly Clear,69,1
2020-09-14 21:15:00,Mostly Clear,69,1
2020-09-14 21:30:00,Mostly Clear,69,1
2020-09-14 21:45:00,Mostly Clear,69,1
2020-09-14 22:00:00,Clear,66,1
2020-09-14 22:15:00,Clear,66,1
2020-09-14 22:30:00,Clear,66,1
2020-09-14 22:45:00,Clear,66,1
2020-09-14 23:00:00,Clear,65,1
2020-09-14 23:15:00,Clear,65,1
2020-09-14 23:30:00,Clear,65,1
2020-09-14 23:45:00,Clear,65,1
2020-09-15 00:15:00,Mostly Clear,65,1
2020-09-15 00:30:00,Mostly Clear,65,1
2020-09-15 00:45:00,Mostly Clear,65,1
2020-09-15 00:00:00,Mostly Clear,65,1
2020-09-15 01:00:00,Mostly Clear,63,1
2020-09-15 01:15:00,Mostly Clear,63,1
2020-09-15 01:30:00,Mostly Clear,63,1
2020-09-15 01:45:00,Mostly Clear,63,1
2020-09-15 02:00:00,Mostly Clear,62,1
2020-09-15 02:15:00,Mostly Clear,62,1
2020-09-15 02:30:00,Mostly Clear,62,1
2020-09-15 02:45:00,Mostly Clear,62,1
2020-09-15 03:00:00,Mostly Clear,61,1
2020-09-15 03:15:00,Mostly Clear,61,1
2020-09-15 03:30:00,Mostly Clear,61,1
2020-09-15 03:45:00,Mostly Clear,61,1
2020-09-15 04:00:00,Mostly Clear,60,1
2020-09-15 04:15:00,Mostly Clear,60,1
2020-09-15 04:30:00,Mostly Clear,60,1
2020-09-15 04:45:00,Mostly Clear,60,1
2020-09-15 05:00:00,Mostly Clear,59,1
2020-09-15 05:15:00,Mostly Clear,59,1
2020-09-15 05:30:00,Mostly Clear,59,1
2020-09-15 05:45:00,Mostly Clear,59,1
2020-09-15 06:00:00,Sunny,60,1
2020-09-15 06:15:00,Sunny,60,1
2020-09-15 06:30:00,Sunny,60,1
2020-09-15 06:45:00,Sunny,60,1
2020-09-15 07:00:00,Sunny,60,1
2020-09-15 07:15:00,Sunny,60,1
2020-09-15 07:30:00,Sunny,60,1
2020-09-15 07:45:00,Sunny,60,1
2020-09-15 08:00:00,Sunny,61,1
2020-09-15 08:15:00,Sunny,61,1
2020-09-15 08:30:00,Sunny,61,1
2020-09-15 08:45:00,Sunny,61,1
2020-09-15 09:00:00,Sunny,63,1
2020-09-15 09:15:00,Sunny,63,1
2020-09-15 09:30:00,Sunny,63,1
2020-09-15 09:45:00,Sunny,63,1
2020-09-15 10:00:00,Sunny,66,0
2020-09-15 10:15:00,Sunny,66,0
2020-09-15 10:30:00,Sunny,66,0
2020-09-15 10:45:00,Sunny,66,1
2020-09-15 11:00:00,Sunny,68,0
2020-09-15 11:15:00,Sunny,68,0
2020-09-15 11:30:00,Sunny,68,0
2020-09-15 11:45:00,Sunny,68,0
2020-09-15 12:00:00,Sunny,70,0
2020-09-15 12:15:00,Sunny,70,0
2020-09-15 12:30:00,Sunny,70,0
2020-09-15 12:45:00,Sunny,70,0
2020-09-15 13:00:00,Sunny,72,0
2020-09-15 13:15:00,Sunny,72,0
2020-09-15 13:30:00,Sunny,72,0
2020-09-15 13:45:00,Sunny,72,0
2020-09-15 14:00:00,Sunny,73,0
2020-09-15 14:15:00,Sunny,73,0
2020-09-15 14:30:00,Sunny,73,0
2020-09-15 14:45:00,Sunny,73,0
2020-09-15 15:00:00,Sunny,74,0
2020-09-15 15:15:00,Sunny,74,0
2020-09-15 15:30:00,Sunny,74,1
2020-09-15 15:45:00,Sunny,74,1
2020-09-15 16:00:00,Sunny,74,1
2020-09-15 16:15:00,Sunny,74,1
2020-09-15 16:30:00,Sunny,74,1
2020-09-15 16:45:00,Sunny,74,1
2020-09-15 17:00:00,Sunny,73,1
2020-09-15 17:15:00,Sunny,73,1
2020-09-15 17:30:00,Sunny,73,1
2020-09-15 17:45:00,Sunny,73,1
2020-09-15 18:00:00,Mostly Clear,72,1
2020-09-15 18:15:00,Mostly Clear,72,1
2020-09-15 18:30:00,Mostly Clear,72,1
2020-09-15 18:45:00,Mostly Clear,72,1
2020-09-15 19:00:00,Mostly Clear,69,1
2020-09-15 19:15:00,Mostly Clear,69,1
2020-09-15 19:30:00,Mostly Clear,69,1
2020-09-15 19:45:00,Mostly Clear,69,1
2020-09-15 20:00:00,Mostly Clear,66,1
2020-09-15 20:15:00,Mostly Clear,66,1
2020-09-15 20:30:00,Mostly Clear,66,1
2020-09-15 20:45:00,Mostly Clear,66,1
2020-09-15 21:00:00,Mostly Clear,64,1
2020-09-15 21:15:00,Mostly Clear,64,1
2020-09-15 21:30:00,Mostly Clear,64,1
2020-09-15 21:45:00,Mostly Clear,64,1
2020-09-15 22:00:00,Mostly Clear,62,1
2020-09-15 22:15:00,Mostly Clear,62,1
2020-09-15 22:30:00,Mostly Clear,62,1
2020-09-15 22:45:00,Mostly Clear,62,1
2020-09-15 23:00:00,Mostly Clear,61,1
2020-09-15 23:15:00,Mostly Clear,61,1
2020-09-15 23:30:00,Mostly Clear,61,1
2020-09-15 23:45:00,Mostly Clear,61,1
2020-09-16 00:15:00,Mostly Clear,61,1
2020-09-16 00:30:00,Mostly Clear,61,1
2020-09-16 00:45:00,Mostly Clear,61,1
2020-09-16 00:00:00,Mostly Clear,61,1
2020-09-16 01:00:00,Mostly Clear,60,1
2020-09-16 01:15:00,Mostly Clear,60,1
2020-09-16 01:30:00,Mostly Clear,60,1
2020-09-16 01:45:00,Mostly Clear,60,1
2020-09-16 02:00:00,Mostly Clear,60,1
2020-09-16 02:15:00,Mostly Clear,60,1
2020-09-16 02:30:00,Mostly Clear,60,1
2020-09-16 02:45:00,Mostly Clear,60,1
2020-09-16 03:00:00,Mostly Clear,59,1
2020-09-16 03:15:00,Mostly Clear,59,1
2020-09-16 03:30:00,Mostly Clear,59,1
2020-09-16 03:45:00,Mostly Clear,59,1
2020-09-16 04:00:00,Mostly Clear,59,1
2020-09-16 04:15:00,Mostly Clear,59,1
2020-09-16 04:30:00,Mostly Clear,59,1
2020-09-16 04:45:00,Mostly Clear,59,1
2020-09-16 05:00:00,Mostly Clear,59,1
2020-09-16 05:15:00,Mostly Clear,59,1
2020-09-16 05:30:00,Mostly Clear,59,1
2020-09-16 05:45:00,Mostly Clear,59,1
2020-09-16 06:00:00,Sunny,58,1
2020-09-16 06:15:00,Sunny,58,1
2020-09-16 06:30:00,Sunny,58,1
2020-09-16 06:45:00,Sunny,58,1
2020-09-16 07:00:00,Sunny,59,1
2020-09-16 07:15:00,Sunny,59,1
2020-09-16 07:30:00,Sunny,59,1
2020-09-16 07:45:00,Sunny,59,1
2020-09-16 08:00:00,Mostly Sunny,61,1
2020-09-16 08:15:00,Mostly Sunny,61,1
2020-09-16 08:30:00,Mostly Sunny,61,1
2020-09-16 08:45:00,Mostly Sunny,61,1
2020-09-16 09:00:00,Mostly Sunny,63,1
2020-09-16 09:15:00,Mostly Sunny,63,1
2020-09-16 09:30:00,Mostly Sunny,63,1
2020-09-16 09:45:00,Mostly Sunny,63,1
2020-09-16 10:00:00,Mostly Sunny,66,0
2020-09-16 10:15:00,Mostly Sunny,66,0
2020-09-16 10:30:00,Mostly Sunny,66,0
2020-09-16 10:45:00,Mostly Sunny,66,1
2020-09-16 11:00:00,Mostly Sunny,69,0
2020-09-16 11:15:00,Mostly Sunny,69,0
2020-09-16 11:30:00,Mostly Sunny,69,0
2020-09-16 11:45:00,Mostly Sunny,69,0
2020-09-16 12:00:00,Mostly Sunny,72,0
2020-09-16 12:15:00,Mostly Sunny,72,0
2020-09-16 12:30:00,Mostly Sunny,72,0
2020-09-16 12:45:00,Mostly Sunny,72,0
2020-09-16 13:00:00,Mostly Sunny,74,0
2020-09-16 13:15:00,Mostly Sunny,74,0
2020-09-16 13:30:00,Mostly Sunny,74,0
2020-09-16 13:45:00,Mostly Sunny,74,0
2020-09-16 14:00:00,Mostly Sunny,76,0
2020-09-16 14:15:00,Mostly Sunny,76,0
2020-09-16 14:30:00,Mostly Sunny,76,0
2020-09-16 14:45:00,Mostly Sunny,76,0
2020-09-16 15:00:00,Mostly Sunny,77,0
2020-09-16 15:15:00,Mostly Sunny,77,1
2020-09-16 15:30:00,Mostly Sunny,77,1
2020-09-16 15:45:00,Mostly Sunny,77,1
2020-09-16 16:00:00,Mostly Sunny,77,1
2020-09-16 16:15:00,Mostly Sunny,77,1
2020-09-16 16:30:00,Mostly Sunny,77,1
2020-09-16 16:45:00,Mostly Sunny,77,1
2020-09-16 17:00:00,Mostly Sunny,76,1
2020-09-16 17:15:00,Mostly Sunny,76,1
2020-09-16 17:30:00,Mostly Sunny,76,1
2020-09-16 17:45:00,Mostly Sunny,76,1
2020-09-16 18:00:00,Partly Cloudy,75,1
2020-09-16 18:15:00,Partly Cloudy,75,1
2020-09-16 18:30:00,Partly Cloudy,75,1
2020-09-16 18:45:00,Partly Cloudy,75,1
2020-09-16 19:00:00,Partly Cloudy,72,1
2020-09-16 19:15:00,Partly Cloudy,72,1
2020-09-16 19:30:00,Partly Cloudy,72,1
2020-09-16 19:45:00,Partly Cloudy,72,1
2020-09-16 20:00:00,Partly Cloudy,71,1
2020-09-16 20:15:00,Partly Cloudy,71,1
2020-09-16 20:30:00,Partly Cloudy,71,1
2020-09-16 20:45:00,Partly Cloudy,71,1
2020-09-16 21:00:00,Partly Cloudy,70,1
2020-09-16 21:15:00,Partly Cloudy,70,1
2020-09-16 21:30:00,Partly Cloudy,70,1
2020-09-16 21:45:00,Partly Cloudy,70,1
2020-09-16 22:00:00,Partly Cloudy,69,1
2020-09-16 22:15:00,Partly Cloudy,69,1
2020-09-16 22:30:00,Partly Cloudy,69,1
2020-09-16 22:45:00,Partly Cloudy,69,1
2020-09-16 23:00:00,Partly Cloudy,68,1
2020-09-16 23:15:00,Partly Cloudy,68,1
2020-09-16 23:30:00,Partly Cloudy,68,1
2020-09-16 23:45:00,Partly Cloudy,68,1
2020-09-17 00:15:00,Partly Cloudy,68,1
2020-09-17 00:30:00,Partly Cloudy,68,1
2020-09-17 00:45:00,Partly Cloudy,68,1
2020-09-17 00:00:00,Partly Cloudy,68,1
2020-09-17 01:00:00,Mostly Cloudy,67,1
2020-09-17 01:15:00,Mostly Cloudy,67,1
2020-09-17 01:30:00,Mostly Cloudy,67,1
2020-09-17 01:45:00,Mostly Cloudy,67,1
2020-09-17 02:00:00,Mostly Cloudy,67,1
2020-09-17 02:15:00,Mostly Cloudy,67,1
2020-09-17 02:30:00,Mostly Cloudy,67,1
2020-09-17 02:45:00,Mostly Cloudy,67,1
2020-09-17 03:00:00,Mostly Cloudy,66,1
2020-09-17 03:15:00,Mostly Cloudy,66,1
2020-09-17 03:30:00,Mostly Cloudy,66,1
2020-09-17 03:45:00,Mostly Cloudy,66,1
2020-09-17 04:00:00,Mostly Cloudy,66,1
2020-09-17 04:15:00,Mostly Cloudy,66,1
2020-09-17 04:30:00,Mostly Cloudy,66,1
2020-09-17 04:45:00,Mostly Cloudy,66,1
2020-09-17 05:00:00,Mostly Cloudy,65,1
2020-09-17 05:15:00,Mostly Cloudy,65,1
2020-09-17 05:30:00,Mostly Cloudy,65,1
2020-09-17 05:45:00,Mostly Cloudy,65,1
2020-09-17 06:00:00,Mostly Cloudy,65,1
2020-09-17 06:15:00,Mostly Cloudy,65,1
2020-09-17 06:30:00,Mostly Cloudy,65,1
2020-09-17 06:45:00,Mostly Cloudy,65,1
2020-09-17 07:00:00,Mostly Cloudy,65,1
2020-09-17 07:15:00,Mostly Cloudy,65,1
2020-09-17 07:30:00,Mostly Cloudy,65,1
2020-09-17 07:45:00,Mostly Cloudy,65,1
2020-09-17 08:00:00,Slight Chance Rain Showers,66,1
2020-09-17 08:15:00,Slight Chance Rain Showers,66,1
2020-09-17 08:30:00,Slight Chance Rain Showers,66,1
2020-09-17 08:45:00,Slight Chance Rain Showers,66,1
2020-09-17 09:00:00,Slight Chance Rain Showers,68,1
2020-09-17 09:15:00,Slight Chance Rain Showers,68,1
2020-09-17 09:30:00,Slight Chance Rain Showers,68,1
2020-09-17 09:45:00,Slight Chance Rain Showers,68,1
2020-09-17 10:00:00,Slight Chance Rain Showers,71,0
2020-09-17 10:15:00,Slight Chance Rain Showers,71,0
2020-09-17 10:30:00,Slight Chance Rain Showers,71,0
2020-09-17 10:45:00,Slight Chance Rain Showers,71,1
2020-09-17 11:00:00,Slight Chance Rain Showers,73,0
2020-09-17 11:15:00,Slight Chance Rain Showers,73,0
2020-09-17 11:30:00,Slight Chance Rain Showers,73,0
2020-09-17 11:45:00,Slight Chance Rain Showers,73,0
2020-09-17 12:00:00,Slight Chance Rain Showers,74,0
2020-09-17 12:15:00,Slight Chance Rain Showers,74,0
2020-09-17 12:30:00,Slight Chance Rain Showers,74,0
2020-09-17 12:45:00,Slight Chance Rain Showers,74,0
2020-09-17 13:00:00,Slight Chance Rain Showers,76,0
2020-09-17 13:15:00,Slight Chance Rain Showers,76,0
2020-09-17 13:30:00,Slight Chance Rain Showers,76,0
2020-09-17 13:45:00,Slight Chance Rain Showers,76,0
2020-09-17 14:00:00,Chance Rain Showers,75,0
2020-09-17 14:15:00,Chance Rain Showers,75,0
2020-09-17 14:30:00,Chance Rain Showers,75,0
2020-09-17 14:45:00,Chance Rain Showers,75,0
2020-09-17 15:00:00,Chance Rain Showers,77,0
2020-09-17 15:15:00,Chance Rain Showers,77,1
2020-09-17 15:30:00,Chance Rain Showers,77,1
2020-09-17 15:45:00,Chance Rain Showers,77,1
2020-09-17 16:00:00,Chance Rain Showers,74,1
2020-09-17 16:15:00,Chance Rain Showers,74,1
2020-09-17 16:30:00,Chance Rain Showers,74,1
2020-09-17 16:45:00,Chance Rain Showers,74,1
2020-09-17 17:00:00,Chance Rain Showers,76,0
2020-09-17 17:15:00,Chance Rain Showers,76,0
2020-09-17 17:30:00,Chance Rain Showers,76,0
2020-09-17 17:45:00,Chance Rain Showers,76,0
2020-09-17 18:00:00,Chance Rain Showers,75,0
2020-09-17 18:15:00,Chance Rain Showers,75,1
2020-09-17 18:30:00,Chance Rain Showers,75,1
2020-09-17 18:45:00,Chance Rain Showers,75,1
2020-09-17 19:00:00,Chance Rain Showers,71,1
2020-09-17 19:15:00,Chance Rain Showers,71,1
2020-09-17 19:30:00,Chance Rain Showers,71,1
2020-09-17 19:45:00,Chance Rain Showers,71,1
2020-09-17 20:00:00,Chance Rain Showers,71,1
2020-09-17 20:15:00,Chance Rain Showers,71,1
2020-09-17 20:30:00,Chance Rain Showers,71,1
2020-09-17 20:45:00,Chance Rain Showers,71,1
2020-09-17 21:00:00,Chance Rain Showers,69,1
2020-09-17 21:15:00,Chance Rain Showers,69,1
2020-09-17 21:30:00,Chance Rain Showers,69,1
2020-09-17 21:45:00,Chance Rain Showers,69,1
2020-09-17 22:00:00,Chance Rain Showers,68,1
2020-09-17 22:15:00,Chance Rain Showers,68,1
2020-09-17 22:30:00,Chance Rain Showers,68,1
2020-09-17 22:45:00,Chance Rain Showers,68,1
2020-09-17 23:00:00,Chance Rain Showers,67,1
2020-09-17 23:15:00,Chance Rain Showers,67,1
2020-09-17 23:30:00,Chance Rain Showers,67,1
2020-09-17 23:45:00,Chance Rain Showers,67,1